time,target_x_deg,target_y_deg,gimbal_pitch_rad,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,angular_x,angular_y,angular_z,vel_x,vel_y,vel_z
1769096190.166618,,,0.053592786,,,,,,,,,,,,,
1769096190.167825,-1.084081173,-1.478308082,,,,,,,,,,,,,,
1769096190.172640,,,,,,,,,,,,,,,,
1769096190.175392,,,,0.14011988,-0.171156168,-0.07255315,0.97252661,120.2810287,92.04426575,71.85298157,-0.10301099,0.264697075,0.16651088,-14.46699143,-6.241564274,-5.959155083
1769096190.180330,,,,,,,,,,,,,,,,
1769096190.185722,,,0.048555251,,,,,,,,,,,,,
1769096190.187814,,,,,,,,,,,,,,,,
1769096190.187968,-1.269547462,-1.535266876,,,,,,,,,,,,,,
1769096190.193336,,,,0.138675734,-0.173017517,-0.072749302,0.972389638,120.2810287,92.04426575,71.85298157,-0.046130482,0.178633898,0.185903996,-14.46699143,-6.241564274,-5.959155083
1769096190.200825,,,0.045198005,,,,,,,,,,,,,
1769096190.208006,-1.269547462,-1.535266876,,,,,,,,,,,,,,
1769096190.208415,,,,0.137133867,-0.175270528,-0.072950572,0.972189665,120.0152893,91.90139771,71.81851196,-0.041475601,0.185506567,0.144686103,-14.48134804,-6.310420036,-5.992014885
1769096190.215955,,,0.040164631,,,,,,,,,,,,,
1769096190.219253,,,,,,,,,,,,,,,,
1769096190.224952,,,,0.135889918,-0.177267045,-0.072526917,0.972034037,119.7036438,91.76554871,71.68320465,0.031771298,0.188532248,0.144165292,-14.45966911,-6.292347431,-6.019958019
1769096190.228085,,,,,,,,,,,,,,,,
1769096190.228268,-1.59795785,-1.933608532,,,,,,,,,,,,,,
1769096190.233060,,,0.035134584,,,,,,,,,,,,,
1769096190.242256,,,,0.134980306,-0.178894594,-0.071810961,0.971915781,119.3891907,91.6289978,71.55184174,0.091726862,0.253713042,0.109010473,-14.44195175,-6.278261662,-6.058462143
1769096190.248056,-1.59795785,-1.933608532,,,,,,,,,,,,,,
1769096190.250354,,,0.030107036,,,,,,,,,,,,,
1769096190.259254,,,,,,,,,,,,,,,,
1769096190.259784,,,,0.134201735,-0.180863768,-0.070723422,0.971738935,119.1186066,91.51107788,71.43771362,0.07650774,0.189030334,0.100743003,-14.41912746,-6.288728237,-6.104278088
1769096190.268833,,,0.026757279,,,,,,,,,,,,,
1769096190.269490,,,,,,,,,,,,,,,,
1769096190.269662,-1.92617476,-1.962347388,,,,,,,,,,,,,,
1769096190.275522,,,,0.13353911,-0.18242763,-0.070060678,0.97158587,119.1186066,91.51107788,71.43771362,0.007644542,0.223534703,0.01097558,-14.41912746,-6.288728237,-6.104278088
1769096190.284254,,,,,,,,,,,,,,,,
1769096190.285958,,,,,,,,,,,,,,,,
1769096190.287262,,,0.023408353,,,,,,,,,,,,,
1769096190.289023,,,,,,,,,,,,,,,,
1769096190.289173,-2.211705685,-2.076446533,,,,,,,,,,,,,,
1769096190.292459,,,,0.133358985,-0.184133023,-0.069565304,0.971324384,118.8060074,91.37477875,71.29524231,-0.009000506,0.29947263,0.008507646,-14.42260265,-6.300475597,-6.171587467
1769096190.300697,,,0.02006026,,,,,,,,,,,,,
1769096190.307725,-2.211705685,-2.076446533,,,,,,,,,,,,,,
1769096190.308801,,,,0.133556992,-0.186316669,-0.069051519,0.970917344,118.4951477,91.23943329,71.16162872,-0.056793466,0.329742253,-0.009685185,-14.42650604,-6.283262253,-6.235695839
1769096190.317621,,,0.013369069,,,,,,,,,,,,,
1769096190.324515,,,,,,,,,,,,,,,,
1769096190.325021,,,,0.133228555,-0.189848036,-0.068871677,0.970290959,118.2266693,91.1230545,71.04508209,-0.048719496,0.351556063,0.043228369,-14.42909527,-6.26069212,-6.287675858
1769096190.327958,,,,,,,,,,,,,,,,
1769096190.328105,-2.467951059,-1.521964788,,,,,,,,,,,,,,
1769096190.333590,,,0.006682037,,,,,,,,,,,,,
1769096190.344618,,,,0.13288942,-0.192411214,-0.068957873,0.969826341,117.9187012,90.9895401,70.91033173,-0.079299144,0.337572575,-0.041324463,-14.40176296,-6.232800961,-6.33810997
1769096190.348409,-2.467951059,-1.521964788,,,,,,,,,,,,,,
1769096190.351106,,,0.001669469,,,,,,,,,,,,,
1769096190.358584,,,,,,,,,,,,,,,,
1769096190.360348,,,,0.133051664,-0.195243895,-0.068944134,0.969238818,117.9187012,90.9895401,70.91033173,-0.112481609,0.306254804,-0.029634872,-14.40176296,-6.232800961,-6.33810997
1769096190.367676,,,-0.003338938,,,,,,,,,,,,,
1769096190.369739,,,,,,,,,,,,,,,,
1769096190.370368,-2.567715406,-1.408258915,,,,,,,,,,,,,,
1769096190.375205,,,,0.13234432,-0.198131755,-0.069440246,0.968713999,117.525322,90.81511688,70.63734436,-0.086500406,0.306569517,-0.029804336,-14.47542191,-6.242816925,-6.291745186
1769096190.384733,,,-0.010013485,,,,,,,,,,,,,
1769096190.388075,-2.567715406,-1.408258915,,,,,,,,,,,,,,
1769096190.389640,,,,,,,,,,,,,,,,
1769096190.390791,,,,,,,,,,,,,,,,
1769096190.397181,,,,0.132411778,-0.200246707,-0.069788806,0.968244731,117.2572556,90.70024109,70.52063751,-0.104343072,0.300376207,-0.0612683,-14.48794651,-6.18854475,-6.316965103
1769096190.403489,,,-0.015016067,,,,,,,,,,,,,
1769096190.408128,,,,,,,,,,,,,,,,
1769096190.408249,-2.624675751,-1.294513345,,,,,,,,,,,,,,
1769096190.408523,,,,0.132368863,-0.202713102,-0.069883667,0.967730403,116.943718,90.56669617,70.38361359,-0.038955003,0.310406327,-0.020288831,-14.50344086,-6.155925751,-6.340061665
1769096190.417180,,,-0.018350013,,,,,,,,,,,,,
1769096190.424332,,,,,,,,,,,,,,,,
1769096190.424966,,,,0.132566482,-0.205037579,-0.070350736,0.967179716,116.6319733,90.43421173,70.24739075,0.029018259,0.218670428,-0.083188258,-14.52922154,-6.147109985,-6.339590549
1769096190.430097,,,,,,,,,,,,,,,,
1769096190.430247,-2.610585928,-1.479431391,,,,,,,,,,,,,,
1769096190.434311,,,-0.023348432,,,,,,,,,,,,,
1769096190.443666,,,,0.133172929,-0.206798032,-0.069806226,0.966760933,116.6319733,90.43421173,70.24739075,0.118299693,0.180963323,-0.039569583,-14.52922154,-6.147109985,-6.339590549
1769096190.449131,-2.610585928,-1.479431391,,,,,,,,,,,,,,
1769096190.451931,,,-0.028343525,,,,,,,,,,,,,
1769096190.459523,,,,0.133822516,-0.208121195,-0.069084503,0.966439128,116.3597641,90.31930542,70.11595917,0.07509049,0.167356193,-0.040817592,-14.51966953,-6.157415867,-6.356644154
1769096190.461408,,,,,,,,,,,,,,,,
1769096190.467687,,,-0.031672474,,,,,,,,,,,,,
1769096190.467921,,,,,,,,,,,,,,,,
1769096190.468479,-2.553827286,-1.763888955,,,,,,,,,,,,,,
1769096190.480800,,,,0.134313762,-0.209458262,-0.068460956,0.966126382,116.0460052,90.18600464,69.97815704,0.056784429,0.169510901,-0.067518689,-14.49190998,-6.186869621,-6.385099411
1769096190.485476,,,-0.034999762,,,,,,,,,,,,,
1769096190.487667,-2.553827286,-1.763888955,,,,,,,,,,,,,,
1769096190.492759,,,,,,,,,,,,,,,,
1769096190.494145,,,,0.135038897,-0.210060611,-0.068012871,0.96592617,115.7362671,90.05342865,69.84136963,0.030430211,0.174852058,-0.050882686,-14.47127438,-6.227329731,-6.42011404
1769096190.495406,,,,,,,,,,,,,,,,
1769096190.501440,,,-0.036663406,,,,,,,,,,,,,
1769096190.508739,,,,,,,,,,,,,,,,
1769096190.508796,,,,0.135807186,-0.21203962,-0.067667007,0.965410233,115.4667282,89.93754578,69.70433807,0.064619653,0.220739618,-0.154080927,-14.48203278,-6.22328186,-6.43149519
1769096190.508909,-2.482294083,-1.593103886,,,,,,,,,,,,,,
1769096190.518116,,,-0.038326215,,,,,,,,,,,,,
1769096190.523940,,,,,,,,,,,,,,,,
1769096190.524640,,,,0.136528015,-0.21333833,-0.067420892,0.965039611,115.4667282,89.93754578,69.70433807,-0.016580977,0.171729684,-0.055661455,-14.48203278,-6.22328186,-6.43149519
1769096190.527745,,,,,,,,,,,,,,,,
1769096190.527901,-2.368447781,-1.877479076,,,,,,,,,,,,,,
1769096190.537169,,,-0.041651007,,,,,,,,,,,,,
1769096190.543478,,,,0.136768937,-0.214672983,-0.067106634,0.964731336,115.1551971,89.80392456,69.56679535,0.034043856,0.239862308,0.005456835,-14.53302956,-6.211063385,-6.382524014
1769096190.547657,-2.368447781,-1.877479076,,,,,,,,,,,,,,
1769096190.548691,,,,,,,,,,,,,,,,
1769096190.551416,,,-0.043312985,,,,,,,,,,,,,
1769096190.560167,,,,0.13659142,-0.216421008,-0.067039095,0.964370549,114.8794022,89.6860733,69.44589233,0.03278558,0.22634764,0.028271532,-14.55437374,-6.203197002,-6.374630928
1769096190.567963,,,,,,,,,,,,,,,,
1769096190.568346,-2.211220741,-1.621281505,,,,,,,,,,,,,,
1769096190.568688,,,-0.048298091,,,,,,,,,,,,,
1769096190.571571,,,,,,,,,,,,,,,,
1769096190.576365,,,,0.136632398,-0.218216836,-0.06667567,0.963985205,114.5272293,89.5450592,69.28421021,-0.006811382,0.182579264,-0.146263301,-14.58193874,-6.182730198,-6.388322353
1769096190.584590,,,-0.051619552,,,,,,,,,,,,,
1769096190.588599,,,,,,,,,,,,,,,,
1769096190.589027,-2.139563322,-1.237220645,,,,,,,,,,,,,,
1769096190.592061,,,,0.136925131,-0.219847307,-0.066504508,0.96358496,114.2094116,89.41088867,69.15632629,-0.018256078,0.260673851,-0.08063291,-14.59140587,-6.160880566,-6.417558193
1769096190.596834,,,,,,,,,,,,,,,,
1769096190.600199,,,,,,,,,,,,,,,,
1769096190.602293,,,-0.054940179,,,,,,,,,,,,,
1769096190.608032,,,,,,,,,,,,,,,,
1769096190.608248,-1.982627749,-1.222893119,,,,,,,,,,,,,,
1769096190.611688,,,,0.137290254,-0.22155717,-0.066672496,0.96312964,113.9386597,89.29673767,69.03726196,-0.052533355,0.235329077,-0.110182486,-14.61121464,-6.13228941,-6.421556473
1769096190.618192,,,-0.058258314,,,,,,,,,,,,,
1769096190.625306,,,,0.138181016,-0.223247036,-0.066951185,0.962592483,113.9386597,89.29673767,69.03726196,-0.052075751,0.174505904,-0.241628975,-14.61121464,-6.13228941,-6.421556473
1769096190.627717,-1.982627749,-1.222893119,,,,,,,,,,,,,,
1769096190.628127,,,,,,,,,,,,,,,,
1769096190.636120,,,-0.061576445,,,,,,,,,,,,,
1769096190.644446,,,,0.139183342,-0.224293143,-0.06648504,0.962237239,113.6212311,89.16413117,68.89772034,0.026416255,0.116706096,-0.087788597,-14.63064003,-6.079951286,-6.426583767
1769096190.648201,,,,,,,,,,,,,,,,
1769096190.648370,-1.840157986,-1.492978454,,,,,,,,,,,,,,
1769096190.651272,,,-0.063235097,,,,,,,,,,,,,
1769096190.660608,,,,0.139454752,-0.225379124,-0.06720195,0.961894274,113.303894,89.03264618,68.76683807,0.043163337,0.098809183,-0.063018054,-14.64277744,-6.037163734,-6.436729908
1769096190.667666,,,-0.066551566,,,,,,,,,,,,,
1769096190.667968,-1.840157986,-1.492978454,,,,,,,,,,,,,,
1769096190.668075,,,,,,,,,,,,,,,,
1769096190.676527,,,,0.139741689,-0.225871921,-0.067286059,0.961731076,113.0321198,88.92082214,68.64722443,0.06500268,0.052217964,-0.005624849,-14.6473999,-6.042767525,-6.44256115
1769096190.685420,,,-0.06820938,,,,,,,,,,,,,
1769096190.687852,,,,,,,,,,,,,,,,
1769096190.689648,-1.654790998,-1.620816112,,,,,,,,,,,,,,
1769096190.692531,,,,0.139776602,-0.226359978,-0.067070827,0.961626291,112.7162781,88.79025269,68.50837708,0.006464224,0.112607539,-0.087325282,-14.6336937,-6.078558922,-6.478429794
1769096190.703128,,,,,,,,,,,,,,,,
1769096190.704318,,,-0.069866367,,,,,,,,,,,,,
1769096190.708349,-1.654790998,-1.620816112,,,,,,,,,,,,,,
1769096190.709469,,,,,,,,,,,,,,,,
1769096190.710047,,,,0.140506282,-0.226992935,-0.066819362,0.96138829,112.7162781,88.79025269,68.50837708,0.035206854,0.134860054,-0.125531673,-14.6336937,-6.078558922,-6.478429794
1769096190.719177,,,-0.069866367,,,,,,,,,,,,,
1769096190.727168,,,,0.141662538,-0.22782211,-0.066394106,0.961051822,112.3998032,88.65868378,68.36785889,0.074770838,0.102592491,-0.080617703,-14.63004494,-6.085716724,-6.510659218
1769096190.727898,,,,,,,,,,,,,,,,
1769096190.728041,-1.540678024,-1.663395762,,,,,,,,,,,,,,
1769096190.735383,,,-0.071523353,,,,,,,,,,,,,
1769096190.740944,,,,,,,,,,,,,,,,
1769096190.744476,,,,0.142210007,-0.228565708,-0.065601744,0.960848868,112.1277313,88.54547119,68.21478272,0.128041819,0.070297323,-0.01270564,-14.63630104,-6.064005852,-6.485433578
1769096190.748061,,,,,,,,,,,,,,,,
1769096190.751643,-1.355043292,-1.36470449,,,,,,,,,,,,,,
1769096190.753514,,,-0.073179506,,,,,,,,,,,,,
1769096190.767742,-1.355043292,-1.36470449,,,,,,,,,,,,,,
1769096190.769487,,,,0.142321497,-0.229167074,-0.064978629,0.960731506,111.8105392,88.41431427,68.07363892,0.078884602,0.126969576,-0.080982469,-14.58873177,-6.057794094,-6.569503307
1769096190.772407,,,-0.074836493,,,,,,,,,,,,,
1769096190.777808,,,,0.142836362,-0.22990495,-0.06445834,0.960513711,111.457077,88.28050995,67.85825348,0.084305167,0.075031616,-0.050984658,-14.60346317,-6.051626205,-6.640030384
1769096190.780324,,,,,,,,,,,,,,,,
1769096190.787983,,,,,,,,,,,,,,,,
1769096190.788209,-1.226672292,-1.364644647,,,,,,,,,,,,,,
1769096190.790201,,,-0.076492645,,,,,,,,,,,,,
1769096190.797768,,,,0.143372014,-0.230557859,-0.06392739,0.960312903,111.457077,88.28050995,67.85825348,0.083361551,0.17610018,-0.108570009,-14.60346317,-6.051626205,-6.640030384
1769096190.803925,,,-0.078147963,,,,,,,,,,,,,
1769096190.807762,,,,,,,,,,,,,,,,
1769096190.807834,-1.226672292,-1.364644647,,,,,,,,,,,,,,
1769096190.812458,,,,0.144073814,-0.231623501,-0.063061193,0.960008681,111.1873169,88.16877747,67.73454285,0.103500284,0.201416597,-0.05580705,-14.55150509,-6.047697067,-6.748887539
1769096190.827575,,,-0.079804115,,,,,,,,,,,,,
1769096190.827812,-1.226672292,-1.364644647,,,,,,,,,,,,,,
1769096190.827893,,,,0.144576937,-0.233288318,-0.061878186,0.959606826,110.8734589,88.03848267,67.59142304,0.092808984,0.237697512,-0.076250069,-14.55898285,-6.025683403,-6.787902355
1769096190.835888,,,-0.083113931,,,,,,,,,,,,,
1769096190.844889,,,,0.1451343,-0.234880626,-0.060818724,0.959201872,110.5579987,87.9084549,67.44429016,0.136923701,0.235512391,0.045993246,-14.58639908,-5.9910779,-6.80632925
1769096190.847742,-1.226672292,-1.364644647,,,,,,,,,,,,,,
1769096190.852114,,,-0.086422905,,,,,,,,,,,,,
1769096190.852272,,,,,,,,,,,,,,,,
1769096190.859852,,,,0.145213097,-0.236603588,-0.059395511,0.958855629,110.2852707,87.79683685,67.31752777,0.103828765,0.213775635,-0.103432551,-14.63132286,-5.990507126,-6.77488327
1769096190.867975,,,,,,,,,,,,,,,,
1769096190.868082,-0.884314418,-1.307641268,,,,,,,,,,,,,,
1769096190.870065,,,-0.091383874,,,,,,,,,,,,,
1769096190.877479,,,,0.146582171,-0.238086596,-0.058239911,0.958351016,109.9710541,87.66792297,67.16967773,0.045779217,0.152425244,-0.104970008,-14.67461205,-5.986103535,-6.733834267
1769096190.880497,,,,,,,,,,,,,,,,
1769096190.886241,,,-0.094690353,,,,,,,,,,,,,
1769096190.887993,,,,,,,,,,,,,,,,
1769096190.888147,-0.684641004,-1.364439249,,,,,,,,,,,,,,
1769096190.893905,,,,0.147893652,-0.238550663,-0.057777919,0.958061993,109.9710541,87.66792297,67.16967773,0.058069207,0.18022427,-0.08247105,-14.67461205,-5.986103535,-6.733834267
1769096190.902784,,,-0.096342348,,,,,,,,,,,,,
1769096190.907808,-0.684641004,-1.364439249,,,,,,,,,,,,,,
1769096190.911922,,,,0.148676708,-0.240597948,-0.056954853,0.957477987,109.6531906,87.5383606,67.02323151,0.074643098,0.189075097,-0.074396834,-14.67278671,-5.950480461,-6.765104771
1769096190.912931,,,,,,,,,,,,,,,,
1769096190.914361,,,,,,,,,,,,,,,,
1769096190.919075,,,-0.09964633,,,,,,,,,,,,,
1769096190.926337,,,,0.150151446,-0.241615534,-0.056460988,0.95702076,109.379509,87.42788696,66.89727783,0.069150575,0.145322859,-0.08334589,-14.69626141,-5.93120718,-6.754702568
1769096190.928577,,,,,,,,,,,,,,,,
1769096190.928735,-0.499267578,-1.591829896,,,,,,,,,,,,,,
1769096190.933995,,,-0.101298325,,,,,,,,,,,,,
1769096190.944880,,,,0.15089722,-0.242564067,-0.056035675,0.956688404,109.0625076,87.30056,66.75243378,-0.036521561,0.14643304,-0.075648621,-14.74201775,-5.910337448,-6.716662407
1769096190.948133,-0.499267578,-1.591829896,,,,,,,,,,,,,,
1769096190.954317,,,-0.104600646,,,,,,,,,,,,,
1769096190.955955,,,,,,,,,,,,,,,,
1769096190.961423,,,,0.151385576,-0.243584648,-0.055894468,0.956360221,108.7408524,87.17221832,66.619133,-0.059010144,0.096321337,-0.047159959,-14.80303478,-5.873431206,-6.65105772
1769096190.968261,,,,,,,,,,,,,,,,
1769096190.968498,-0.342424095,-1.876098871,,,,,,,,,,,,,,
1769096190.972296,,,-0.106251806,,,,,,,,,,,,,
1769096190.978722,,,,0.152193829,-0.243440226,-0.05553332,0.956289709,108.7408524,87.17221832,66.619133,-0.065747999,0.062980406,-0.130818412,-14.80303478,-5.873431206,-6.65105772
1769096190.986877,,,-0.107902132,,,,,,,,,,,,,
1769096190.987386,,,,,,,,,,,,,,,,
1769096190.987931,-0.342424095,-1.876098871,,,,,,,,,,,,,,
1769096190.993465,,,,0.151909828,-0.244798809,-0.056470387,0.955933154,108.4286652,87.06296539,66.51439667,-0.0316699,-0.011139857,-0.031587958,-14.92272568,-5.860717773,-6.544939995
1769096191.004366,,,-0.107902132,,,,,,,,,,,,,
1769096191.007884,,,,,,,,,,,,,,,,
1769096191.008098,-0.128446251,-1.961359739,,,,,,,,,,,,,,
1769096191.009780,,,,0.151530996,-0.245113075,-0.056995459,0.955881536,108.1083527,86.93778992,66.37447357,-0.040319767,0.050526321,0.020801978,-14.95633793,-5.836363316,-6.516242027
1769096191.015439,,,,,,,,,,,,,,,,
1769096191.019805,,,-0.109552458,,,,,,,,,,,,,
1769096191.026356,,,,0.151340768,-0.244992673,-0.057250675,0.955927253,107.7838211,86.81134796,66.25622559,0.009436732,-0.013987331,-0.004692037,-15.01103783,-5.842365742,-6.434400558
1769096191.028584,-0.128446251,-1.961359739,,,,,,,,,,,,,,
1769096191.034131,,,-0.109552458,,,,,,,,,,,,,
1769096191.035739,,,,,,,,,,,,,,,,
1769096191.046267,,,,0.150679111,-0.244873807,-0.057477061,0.956048727,107.5045929,86.70288849,66.13732147,-0.038472798,0.017867936,0.160155788,-15.05070305,-5.842582226,-6.376033783
1769096191.048176,,,,,,,,,,,,,,,,
1769096191.048329,-0.000046995,-1.833409309,,,,,,,,,,,,,,
1769096191.053559,,,-0.109552458,,,,,,,,,,,,,
1769096191.061250,,,,0.150040895,-0.244349271,-0.057669546,0.956271589,107.5045929,86.70288849,66.13732147,-0.005848784,-0.067419164,-0.043931454,-15.05070305,-5.842582226,-6.376033783
1769096191.064753,,,,,,,,,,,,,,,,
1769096191.067878,,,,,,,,,,,,,,,,
1769096191.068023,0.042749338,-1.819191217,,,,,,,,,,,,,,
1769096191.070081,,,-0.107902132,,,,,,,,,,,,,
1769096191.079384,,,,0.150077,-0.244276762,-0.057351135,0.956303596,107.175499,86.5752945,65.99850464,-0.005952134,-0.048763793,-0.053541005,-15.08468914,-5.832273483,-6.347611904
1769096191.084794,,,-0.107902132,,,,,,,,,,,,,
1769096191.089474,0.042749338,-1.819191217,,,,,,,,,,,,,,
1769096191.092491,,,,,,,,,,,,,,,,
1769096191.093457,,,,0.150123939,-0.243551105,-0.057480264,0.956473529,106.8500519,86.44989014,65.86246491,-0.009678422,-0.086989962,-0.039313242,-15.13223553,-5.822169781,-6.295000076
1769096191.102359,,,-0.106251806,,,,,,,,,,,,,
1769096191.107990,,,,,,,,,,,,,,,,
1769096191.108836,0.09981104,-1.605965614,,,,,,,,,,,,,,
1769096191.111533,,,,0.149935663,-0.242721736,-0.05787034,0.95669049,106.5661163,86.34117127,65.76480866,-0.033101127,-0.063778527,-0.041157369,-15.14445305,-5.808064461,-6.300424576
1769096191.121867,,,,,,,,,,,,,,,,
1769096191.122895,,,-0.104600646,,,,,,,,,,,,,
1769096191.127760,0.09981104,-1.605965614,,,,,,,,,,,,,,
1769096191.130486,,,,0.149811789,-0.242333159,-0.057930294,0.956804752,106.2383575,86.21564484,65.62773132,0.001065447,-0.015896374,-0.016371403,-15.14111805,-5.787398815,-6.347822189
1769096191.130651,,,,,,,,,,,,,,,,
1769096191.136794,,,-0.104600646,,,,,,,,,,,,,
1769096191.144284,,,,0.149486735,-0.241964355,-0.058251001,0.956929386,106.2383575,86.21564484,65.62773132,0.009041909,-0.031461272,-0.033646241,-15.14111805,-5.787398815,-6.347822189
1769096191.149540,,,,,,,,,,,,,,,,
1769096191.149793,0.114076428,-1.207980275,,,,,,,,,,,,,,
1769096191.152279,,,-0.101298325,,,,,,,,,,,,,
1769096191.159296,,,,,,,,,,,,,,,,
1769096191.160794,,,,0.149518251,-0.241717204,-0.058207221,0.956989646,105.9131165,86.09105682,65.49130249,0.017877761,-0.042955745,-0.027687719,-15.15780735,-5.772665501,-6.345277786
1769096191.169848,,,,,,,,,,,,,,,,
1769096191.170020,0.15685688,-0.923726082,,,,,,,,,,,,,,
1769096191.170077,,,-0.101298325,,,,,,,,,,,,,
1769096191.178664,,,,0.148823574,-0.241652071,-0.058088545,0.957121491,105.6331024,85.98468018,65.37442017,0.036171779,-0.000576318,0.124686472,-15.17542839,-5.758495331,-6.337301254
1769096191.187540,,,-0.101298325,,,,,,,,,,,,,
1769096191.188494,0.15685688,-0.923726082,,,,,,,,,,,,,,
1769096191.192913,,,,,,,,,,,,,,,,
1769096191.195227,,,,0.148892358,-0.24091208,-0.057562891,0.957329094,105.2457886,85.85800171,65.34539795,0.040115751,-0.081437498,-0.019320343,-15.33735466,-5.771070004,-6.255805492
1769096191.206135,,,-0.09964633,,,,,,,,,,,,,
1769096191.207842,,,,,,,,,,,,,,,,
1769096191.208023,0.313700944,-0.653701484,,,,,,,,,,,,,,
1769096191.211462,,,,0.148905531,-0.24035117,-0.056913611,0.957506776,104.9140015,85.73305512,65.21018219,0.060373459,-0.084511891,0.030052969,-15.35255337,-5.759316921,-6.263422012
1769096191.216481,,,,,,,,,,,,,,,,
1769096191.219016,,,-0.09964633,,,,,,,,,,,,,
1769096191.222077,,,,,,,,,,,,,,,,
1769096191.227130,,,,0.148891538,-0.239611134,-0.056596905,0.957713187,104.9140015,85.73305512,65.21018219,0.077826977,-0.049551245,-0.013950427,-15.35255337,-5.759316921,-6.263422012
1769096191.227943,,,,,,,,,,,,,,,,
1769096191.228137,0.356474906,-0.5257985,,,,,,,,,,,,,,
1769096191.235696,,,-0.097994342,,,,,,,,,,,,,
1769096191.244090,,,,,,,,,,,,,,,,
1769096191.244623,,,,0.149452597,-0.239146963,-0.056137629,0.957768917,104.6303101,85.62682343,65.09433746,0.002443384,-0.054632738,-0.124524966,-15.35379791,-5.744597912,-6.282354355
1769096191.251364,,,,,,,,,,,,,,,,
1769096191.251583,0.370739818,-0.568437815,,,,,,,,,,,,,,
1769096191.253690,,,-0.096342348,,,,,,,,,,,,,
1769096191.261293,,,,0.149545625,-0.238454401,-0.056006461,0.957934737,104.2936783,85.50128174,64.9677124,0.086687617,-0.027690658,0.048865672,-15.35875893,-5.726111412,-6.306374073
1769096191.267827,0.370739818,-0.568437815,,,,,,,,,,,,,,
1769096191.270636,,,-0.096342348,,,,,,,,,,,,,
1769096191.277551,,,,,,,,,,,,,,,,
1769096191.278568,,,,0.148868844,-0.237970009,-0.055660866,0.958180666,103.9628601,85.37828827,64.83159638,0.07048852,-0.055378173,-0.007154143,-15.36682987,-5.710958958,-6.318935394
1769096191.285292,,,-0.094690353,,,,,,,,,,,,,
1769096191.287917,,,,,,,,,,,,,,,,
1769096191.288077,0.442032099,-0.54001683,,,,,,,,,,,,,,
1769096191.293523,,,,0.14856489,-0.23739697,-0.055248611,0.958393872,103.6780548,85.27269745,64.71450043,-0.0006676,-0.118296891,0.001196024,-15.37640095,-5.694476128,-6.322114944
1769096191.302315,,,-0.094690353,,,,,,,,,,,,,
1769096191.307880,0.442032099,-0.54001683,,,,,,,,,,,,,,
1769096191.309938,,,,,,,,,,,,,,,,
1769096191.312845,,,,0.148401156,-0.236366749,-0.05534796,0.958668053,103.3457718,85.150383,64.5779953,-0.066293657,-0.207810834,-0.033633024,-15.39143467,-5.634188652,-6.314969063
1769096191.320863,,,-0.093037531,,,,,,,,,,,,,
1769096191.327908,,,,,,,,,,,,,,,,
1769096191.328067,0.541835904,-0.426330596,,,,,,,,,,,,,,
1769096191.331522,,,,0.147771657,-0.234939501,-0.056308672,0.959060133,103.3457718,85.150383,64.5779953,-0.115832858,-0.245052531,-0.030276474,-15.39143467,-5.634188652,-6.314969063
1769096191.332621,,,,,,,,,,,,,,,,
1769096191.338508,,,-0.089730218,,,,,,,,,,,,,
1769096191.347820,0.541835904,-0.426330596,,,,,,,,,,,,,,
1769096191.349772,,,,0.147653699,-0.232594773,-0.057710975,0.959566414,103.0115814,85.02888489,64.44484711,-0.127348319,-0.285473317,-0.002032101,-15.39825535,-5.598395824,-6.332386971
1769096191.354835,,,-0.084768414,,,,,,,,,,,,,
1769096191.360297,,,,,,,,,,,,,,,,
1769096191.363032,,,,0.147225425,-0.231476039,-0.058416471,0.959859967,102.7260513,84.92483521,64.32746887,-0.068765312,-0.244207457,-0.074344315,-15.42086792,-5.592459679,-6.308986664
1769096191.368652,,,,,,,,,,,,,,,,
1769096191.368809,0.627377868,-0.355282664,,,,,,,,,,,,,,
1769096191.370693,,,-0.08145944,,,,,,,,,,,,,
1769096191.378155,,,,0.147116125,-0.229310259,-0.059586186,0.960324466,102.2574539,84.76663208,64.16693115,-0.073150001,-0.188000575,0.056997575,-15.59954739,-5.648062229,-6.214862823
1769096191.387811,,,-0.076492645,,,,,,,,,,,,,
1769096191.388072,0.627377868,-0.355282664,,,,,,,,,,,,,,
1769096191.394442,,,,0.146668568,-0.227512538,-0.060482357,0.960764408,101.9194794,84.64439392,64.04573822,-0.033201106,-0.09573099,0.029689116,-15.6217041,-5.642323494,-6.218112946
1769096191.395578,,,,,,,,,,,,,,,,
1769096191.403828,,,-0.073179506,,,,,,,,,,,,,
1769096191.407744,,,,,,,,,,,,,,,,
1769096191.408146,0.584591508,-0.184744969,,,,,,,,,,,,,,
1769096191.410753,,,,0.146598265,-0.226234913,-0.060637198,0.96106714,101.9194794,84.64439392,64.04573822,0.040570404,-0.050517727,0.007919062,-15.6217041,-5.642323494,-6.218112946
1769096191.417269,,,,,,,,,,,,,,,,
1769096191.419136,,,-0.069866367,,,,,,,,,,,,,
1769096191.426736,,,,0.146248281,-0.225880757,-0.060400765,0.961218596,101.6302795,84.53974915,63.93045425,0.008844655,0.02517687,0.05638928,-15.64700317,-5.648088932,-6.237474918
1769096191.428506,,,,,,,,,,,,,,,,
1769096191.428654,0.613103628,-0.0426406,,,,,,,,,,,,,,
1769096191.432708,,,,,,,,,,,,,,,,
